time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2021-02-28 03:02:00+00:00,0.0,0.0,0.0,19.41,2.69
2021-02-28 04:02:00+00:00,0.0,0.0,0.0,18.97,2.9
2021-02-28 05:02:00+00:00,117.25999999999999,57.61,59.65,19.33,3.31
2021-02-28 06:02:00+00:00,240.51999999999998,141.59,98.92999999999999,21.19,4.21
2021-02-28 07:02:00+00:00,332.96,220.29,112.66999999999999,24.13,3.72
2021-02-28 08:02:00+00:00,405.32000000000005,277.85,127.47,26.48,3.52
2021-02-28 09:02:00+00:00,456.5,313.71,142.79000000000002,28.18,3.31
2021-02-28 10:02:00+00:00,483.57,335.83,147.74,29.56,3.03
2021-02-28 11:02:00+00:00,497.90999999999997,265.65,232.26,30.32,2.9
2021-02-28 12:02:00+00:00,477.48,210.16,267.32,30.67,2.34
2021-02-28 13:02:00+00:00,415.18,262.67,152.51,30.5,1.24
2021-02-28 14:02:00+00:00,343.21999999999997,241.17,102.05,30.18,0.69
2021-02-28 15:02:00+00:00,262.03,189.65,72.38,29.14,2.28
2021-02-28 16:02:00+00:00,90.89999999999999,16.64,74.25999999999999,24.2,4.69
2021-02-28 17:02:00+00:00,0.0,0.0,0.0,21.16,2.41
2021-02-28 18:02:00+00:00,0.0,0.0,0.0,20.93,0.97
2021-02-28 19:02:00+00:00,0.0,0.0,0.0,21.72,3.72
2021-02-28 20:02:00+00:00,0.0,0.0,0.0,21.01,2.0
2021-02-28 21:02:00+00:00,0.0,0.0,0.0,20.7,1.24
2021-02-28 22:02:00+00:00,0.0,0.0,0.0,20.24,2.14
2021-02-28 23:02:00+00:00,0.0,0.0,0.0,19.7,2.76
2021-03-01 00:02:00+00:00,0.0,0.0,0.0,19.32,2.76
2021-03-01 01:02:00+00:00,0.0,0.0,0.0,18.95,2.62
2021-03-01 02:02:00+00:00,0.0,0.0,0.0,18.58,2.48
2021-03-01 03:02:00+00:00,0.0,0.0,0.0,18.21,2.55
2021-03-01 04:02:00+00:00,0.0,0.0,0.0,17.85,2.83
2021-03-01 05:02:00+00:00,107.0,46.76,60.24,18.17,3.31
2021-03-01 06:02:00+00:00,237.51,157.82,79.69000000000001,20.07,4.55
2021-03-01 07:02:00+00:00,325.38,227.62,97.75999999999999,21.8,5.31
2021-03-01 08:02:00+00:00,395.38,287.41,107.97,24.13,5.24
2021-03-01 09:02:00+00:00,445.59999999999997,324.21,121.39,26.23,5.1
2021-03-01 10:02:00+00:00,484.42,279.92,204.5,27.75,4.62
2021-03-01 11:02:00+00:00,491.58000000000004,253.05,238.53,28.97,4.28
2021-03-01 12:02:00+00:00,475.23,141.45,333.78000000000003,29.81,4.21
2021-03-01 13:02:00+00:00,218.73999999999998,0.0,218.73999999999998,30.25,4.14
2021-03-01 14:02:00+00:00,142.01,0.0,142.01,30.31,4.28
2021-03-01 15:02:00+00:00,235.49,87.71,147.78,29.89,4.41
2021-03-01 16:02:00+00:00,124.02000000000001,54.99,69.03,29.24,4.62
2021-03-01 17:02:00+00:00,0.0,0.0,0.0,27.5,4.28
2021-03-01 18:02:00+00:00,0.0,0.0,0.0,25.71,4.62
2021-03-01 19:02:00+00:00,0.0,0.0,0.0,24.61,4.69
2021-03-01 20:02:00+00:00,0.0,0.0,0.0,23.48,4.9
2021-03-01 21:02:00+00:00,0.0,0.0,0.0,22.4,4.83
2021-03-01 22:02:00+00:00,0.0,0.0,0.0,21.43,4.34
2021-03-01 23:02:00+00:00,0.0,0.0,0.0,20.61,3.72
2021-03-02 00:02:00+00:00,0.0,0.0,0.0,19.87,3.24
2021-03-02 01:02:00+00:00,0.0,0.0,0.0,19.18,2.9
2021-03-02 02:02:00+00:00,0.0,0.0,0.0,18.58,2.41
2021-03-02 03:02:00+00:00,0.0,0.0,0.0,17.92,2.21
2021-03-02 04:02:00+00:00,0.0,0.0,0.0,17.31,2.14
2021-03-02 05:02:00+00:00,103.55000000000001,43.77,59.78,17.57,1.93
2021-03-02 06:02:00+00:00,228.57999999999998,123.21,105.37,20.64,2.55
2021-03-02 07:02:00+00:00,321.23,215.48,105.75,23.2,2.69
2021-03-02 08:02:00+00:00,391.38,278.15,113.23,25.26,3.45
2021-03-02 09:02:00+00:00,441.86,314.62,127.24000000000001,26.08,3.59
2021-03-02 10:02:00+00:00,483.51,260.17,223.34,27.38,3.52
2021-03-02 11:02:00+00:00,497.14,200.14,297.0,28.5,3.45
2021-03-02 12:02:00+00:00,457.64,256.08,201.56,29.08,3.1
2021-03-02 13:02:00+00:00,406.06,224.63,181.43,29.45,3.1
2021-03-02 14:02:00+00:00,280.03,23.94,256.09,29.37,3.1
2021-03-02 15:02:00+00:00,198.05,28.67,169.38,29.23,3.24
2021-03-02 16:02:00+00:00,68.19,5.05,63.14,28.54,3.31
2021-03-02 17:02:00+00:00,0.0,0.0,0.0,27.2,2.41
2021-03-02 18:02:00+00:00,0.0,0.0,0.0,26.02,2.55
2021-03-02 19:02:00+00:00,0.0,0.0,0.0,25.1,2.48
2021-03-02 20:02:00+00:00,0.0,0.0,0.0,24.12,2.76
2021-03-02 21:02:00+00:00,0.0,0.0,0.0,23.07,2.55
2021-03-02 22:02:00+00:00,0.0,0.0,0.0,22.07,1.66
2021-03-02 23:02:00+00:00,0.0,0.0,0.0,20.74,1.79
2021-03-03 00:02:00+00:00,0.0,0.0,0.0,19.63,2.21
2021-03-03 01:02:00+00:00,0.0,0.0,0.0,18.87,1.93
2021-03-03 02:02:00+00:00,0.0,0.0,0.0,18.34,1.52
2021-03-03 03:02:00+00:00,0.0,0.0,0.0,18.01,1.38
2021-03-03 04:02:00+00:00,0.0,0.0,0.0,17.7,1.31
2021-03-03 05:02:00+00:00,90.93,30.85,60.08,18.79,0.83
2021-03-03 06:02:00+00:00,98.79,0.0,98.79,21.69,1.38
2021-03-03 07:02:00+00:00,317.21999999999997,112.99,204.23,25.07,2.55
2021-03-03 08:02:00+00:00,385.19999999999993,267.28,117.91999999999999,27.53,4.14
2021-03-03 09:02:00+00:00,435.04,308.41,126.63,28.82,4.69
2021-03-03 10:02:00+00:00,473.54999999999995,271.53,202.02,29.53,4.62
2021-03-03 11:02:00+00:00,479.94,250.68,229.26,30.51,4.62
2021-03-03 12:02:00+00:00,449.66999999999996,256.14,193.53,31.13,4.69
2021-03-03 13:02:00+00:00,408.11,161.4,246.71,31.13,4.9
2021-03-03 14:02:00+00:00,327.2,174.79,152.41,31.3,5.03
2021-03-03 15:02:00+00:00,232.10000000000002,106.39,125.71000000000001,30.91,5.17
2021-03-03 16:02:00+00:00,63.61,4.12,59.49,29.32,4.69
2021-03-03 17:02:00+00:00,0.0,0.0,0.0,28.17,2.62
2021-03-03 18:02:00+00:00,0.0,0.0,0.0,26.91,1.66
2021-03-03 19:02:00+00:00,0.0,0.0,0.0,26.49,2.21
2021-03-03 20:02:00+00:00,0.0,0.0,0.0,24.74,2.14
2021-03-03 21:02:00+00:00,0.0,0.0,0.0,23.22,2.0
2021-03-03 22:02:00+00:00,0.0,0.0,0.0,22.17,1.79
2021-03-03 23:02:00+00:00,0.0,0.0,0.0,21.43,1.59
2021-03-04 00:02:00+00:00,0.0,0.0,0.0,20.87,1.38
2021-03-04 01:02:00+00:00,0.0,0.0,0.0,20.01,1.38
2021-03-04 02:02:00+00:00,0.0,0.0,0.0,19.47,1.17
2021-03-04 03:02:00+00:00,0.0,0.0,0.0,18.91,1.31
2021-03-04 04:02:00+00:00,0.0,0.0,0.0,18.16,1.72
2021-03-04 05:02:00+00:00,108.66,58.23,50.43,18.36,1.79
2021-03-04 06:02:00+00:00,221.85,141.51,80.34,22.79,2.62
2021-03-04 07:02:00+00:00,310.03,211.16,98.87,26.15,2.07
2021-03-04 08:02:00+00:00,379.63,269.24,110.39,28.99,3.03
2021-03-04 09:02:00+00:00,428.97,311.13,117.84,30.44,4.69
2021-03-04 10:02:00+00:00,458.85,314.7,144.15,30.94,5.86
2021-03-04 11:02:00+00:00,0.0,0.0,0.0,32.01,6.69
2021-03-04 12:02:00+00:00,465.55,131.87,333.68,32.57,7.1
2021-03-04 13:02:00+00:00,403.68,166.84,236.84,33.05,7.72
2021-03-04 14:02:00+00:00,227.81999999999996,5.89,221.92999999999998,32.92,8.07
2021-03-04 15:02:00+00:00,132.65,2.11,130.54,30.76,8.62
2021-03-04 16:02:00+00:00,52.91,1.61,51.3,29.86,7.1
2021-03-04 17:02:00+00:00,0.0,0.0,0.0,28.53,5.17
2021-03-04 18:02:00+00:00,0.0,0.0,0.0,26.85,4.41
2021-03-04 19:02:00+00:00,0.0,0.0,0.0,25.49,4.0
2021-03-04 20:02:00+00:00,0.0,0.0,0.0,24.27,4.34
2021-03-04 21:02:00+00:00,0.0,0.0,0.0,23.04,4.07
2021-03-04 22:02:00+00:00,0.0,0.0,0.0,21.7,3.59
2021-03-04 23:02:00+00:00,0.0,0.0,0.0,20.29,3.52
2021-03-05 00:02:00+00:00,0.0,0.0,0.0,19.11,4.0
2021-03-05 01:02:00+00:00,0.0,0.0,0.0,18.09,4.07
2021-03-05 02:02:00+00:00,0.0,0.0,0.0,17.22,3.72
2021-03-05 03:02:00+00:00,0.0,0.0,0.0,16.45,3.45
2021-03-05 04:02:00+00:00,0.0,0.0,0.0,15.89,3.38
2021-03-05 05:02:00+00:00,109.25999999999999,61.65,47.61,16.15,3.31
2021-03-05 06:02:00+00:00,221.53000000000003,142.84,78.69000000000001,19.08,3.52
2021-03-05 07:02:00+00:00,309.14,212.86,96.28,22.36,3.31
2021-03-05 08:02:00+00:00,379.8,271.37,108.43,24.99,1.45
2021-03-05 09:02:00+00:00,430.28000000000003,307.99,122.29,27.44,1.59
2021-03-05 10:02:00+00:00,456.85,330.17,126.68,29.66,3.66
2021-03-05 11:02:00+00:00,459.37,324.81,134.56,31.17,4.76
2021-03-05 12:02:00+00:00,436.15999999999997,299.24,136.92,32.12,5.45
2021-03-05 13:02:00+00:00,387.95000000000005,260.86,127.09,32.61,6.0
2021-03-05 14:02:00+00:00,318.40999999999997,206.69,111.72,32.56,6.41
2021-03-05 15:02:00+00:00,229.8,136.47,93.33,32.02,6.34
2021-03-05 16:02:00+00:00,121.07,67.63,53.440000000000005,31.07,5.79
2021-03-05 17:02:00+00:00,0.0,0.0,0.0,28.78,3.79
2021-03-05 18:02:00+00:00,0.0,0.0,0.0,26.63,3.38
2021-03-05 19:02:00+00:00,0.0,0.0,0.0,24.92,3.17
2021-03-05 20:02:00+00:00,0.0,0.0,0.0,23.55,3.24
2021-03-05 21:02:00+00:00,0.0,0.0,0.0,22.42,3.24
2021-03-05 22:02:00+00:00,0.0,0.0,0.0,21.21,3.03
2021-03-05 23:02:00+00:00,0.0,0.0,0.0,19.63,2.55
2021-03-06 00:02:00+00:00,0.0,0.0,0.0,18.31,3.03
2021-03-06 01:02:00+00:00,0.0,0.0,0.0,17.47,3.45
2021-03-06 02:02:00+00:00,0.0,0.0,0.0,16.68,3.38
2021-03-06 03:02:00+00:00,0.0,0.0,0.0,15.89,3.17
2021-03-06 04:02:00+00:00,0.0,0.0,0.0,15.14,2.83
2021-03-06 05:02:00+00:00,108.67,61.35,47.32,15.16,2.34
2021-03-06 06:02:00+00:00,219.27,143.86,75.41,19.76,2.14
2021-03-06 07:02:00+00:00,308.86,209.87,98.99000000000001,24.2,2.34
2021-03-06 08:02:00+00:00,380.17999999999995,267.9,112.28,27.76,3.45
2021-03-06 09:02:00+00:00,430.69,309.87,120.82,30.13,5.03
2021-03-06 10:02:00+00:00,457.41,332.24,125.17,31.67,6.28
2021-03-06 11:02:00+00:00,459.29,326.99,132.3,32.7,7.17
2021-03-06 12:02:00+00:00,437.07000000000005,295.05,142.02,33.31,7.93
2021-03-06 13:02:00+00:00,387.90000000000003,256.91,130.99,33.42,8.62
2021-03-06 14:02:00+00:00,317.28,203.6,113.67999999999999,33.12,8.83
2021-03-06 15:02:00+00:00,227.94,128.77,99.17,32.29,8.62
2021-03-06 16:02:00+00:00,116.16,59.76,56.4,31.02,7.45
2021-03-06 17:02:00+00:00,0.0,0.0,0.0,28.54,5.38
2021-03-06 18:02:00+00:00,0.0,0.0,0.0,26.46,4.76
2021-03-06 19:02:00+00:00,0.0,0.0,0.0,24.9,4.69
2021-03-06 20:02:00+00:00,0.0,0.0,0.0,23.91,5.03
2021-03-06 21:02:00+00:00,0.0,0.0,0.0,23.18,5.38
2021-03-06 22:02:00+00:00,0.0,0.0,0.0,22.32,5.17
2021-03-06 23:02:00+00:00,0.0,0.0,0.0,21.27,4.69
2021-03-07 00:02:00+00:00,0.0,0.0,0.0,20.14,4.28
2021-03-07 01:02:00+00:00,0.0,0.0,0.0,19.08,3.79
2021-03-07 02:02:00+00:00,0.0,0.0,0.0,18.01,3.17
2021-03-07 03:02:00+00:00,0.0,0.0,0.0,16.77,2.48
2021-03-07 04:02:00+00:00,0.0,0.0,0.0,15.29,1.66
2021-03-07 05:02:00+00:00,101.72999999999999,56.86,44.87,16.59,0.76
2021-03-07 06:02:00+00:00,209.79,134.04,75.75,19.94,0.76
2021-03-07 07:02:00+00:00,297.36,198.58,98.78,23.09,2.83
2021-03-07 08:02:00+00:00,367.73,255.52,112.21000000000001,25.65,4.34
2021-03-07 09:02:00+00:00,417.28,296.4,120.88,27.7,5.66
2021-03-07 10:02:00+00:00,443.69,318.43,125.26,29.29,6.55
2021-03-07 11:02:00+00:00,445.71000000000004,313.3,132.41,30.53,7.45
2021-03-07 12:02:00+00:00,423.09000000000003,287.7,135.39000000000001,31.32,8.28
2021-03-07 13:02:00+00:00,374.56,249.69,124.87,31.63,8.97
2021-03-07 14:02:00+00:00,304.90999999999997,196.14,108.77,31.46,9.31
2021-03-07 15:02:00+00:00,217.67000000000002,119.74,97.93,30.71,9.17
2021-03-07 16:02:00+00:00,108.25,55.12,53.13,29.42,8.14
2021-03-07 17:02:00+00:00,0.0,0.0,0.0,27.3,5.93
2021-03-07 18:02:00+00:00,0.0,0.0,0.0,25.57,5.1
2021-03-07 19:02:00+00:00,0.0,0.0,0.0,23.93,4.0
2021-03-07 20:02:00+00:00,0.0,0.0,0.0,22.75,3.72
2021-03-07 21:02:00+00:00,0.0,0.0,0.0,21.74,3.52
2021-03-07 22:02:00+00:00,0.0,0.0,0.0,20.83,3.24
2021-03-07 23:02:00+00:00,0.0,0.0,0.0,19.98,2.97
2021-03-08 00:02:00+00:00,0.0,0.0,0.0,19.13,2.69
2021-03-08 01:02:00+00:00,0.0,0.0,0.0,18.09,2.28
2021-03-08 02:02:00+00:00,0.0,0.0,0.0,19.3,0.83
2021-03-08 03:02:00+00:00,0.0,0.0,0.0,17.25,1.45
2021-03-08 04:02:00+00:00,0.0,0.0,0.0,15.55,2.34
2021-03-08 05:02:00+00:00,92.24,44.75,47.489999999999995,15.7,1.93
2021-03-08 06:02:00+00:00,201.57999999999998,114.72,86.86,20.78,1.93
2021-03-08 07:02:00+00:00,289.85,182.91,106.94,24.05,3.38
2021-03-08 08:02:00+00:00,362.58000000000004,227.22,135.36,26.31,4.07
2021-03-08 09:02:00+00:00,413.63,260.32,153.31,28.13,5.1
2021-03-08 10:02:00+00:00,434.37,302.23,132.14,29.5,6.34
2021-03-08 11:02:00+00:00,438.65,291.21,147.44,30.44,7.38
2021-03-08 12:02:00+00:00,413.56000000000006,272.42,141.14000000000001,31.01,8.07
2021-03-08 13:02:00+00:00,365.37,235.46,129.91,31.15,8.41
2021-03-08 14:02:00+00:00,297.04,179.96,117.08,30.93,8.41
2021-03-08 15:02:00+00:00,209.07999999999998,91.73,117.35,30.24,8.14
2021-03-08 16:02:00+00:00,100.75,49.13,51.620000000000005,28.93,6.97
2021-03-08 17:02:00+00:00,0.0,0.0,0.0,26.55,4.83
2021-03-08 18:02:00+00:00,0.0,0.0,0.0,24.53,4.14
2021-03-08 19:02:00+00:00,0.0,0.0,0.0,23.17,4.34
2021-03-08 20:02:00+00:00,0.0,0.0,0.0,21.95,4.14
2021-03-08 21:02:00+00:00,0.0,0.0,0.0,20.83,3.93
2021-03-08 22:02:00+00:00,0.0,0.0,0.0,19.72,3.59
2021-03-08 23:02:00+00:00,0.0,0.0,0.0,18.77,3.31
2021-03-09 00:02:00+00:00,0.0,0.0,0.0,17.81,2.83
2021-03-09 01:02:00+00:00,0.0,0.0,0.0,16.44,1.86
2021-03-09 02:02:00+00:00,0.0,0.0,0.0,17.45,0.97
2021-03-09 03:02:00+00:00,0.0,0.0,0.0,16.43,1.24
2021-03-09 04:02:00+00:00,0.0,0.0,0.0,14.1,2.07
2021-03-09 05:02:00+00:00,92.27000000000001,51.13,41.14,14.43,2.34
2021-03-09 06:02:00+00:00,196.92000000000002,119.94,76.98,18.66,2.9
2021-03-09 07:02:00+00:00,283.58000000000004,182.11,101.47,22.02,4.14
2021-03-09 08:02:00+00:00,356.71,222.95,133.76,24.33,5.24
2021-03-09 09:02:00+00:00,402.42999999999995,276.14,126.28999999999999,26.27,6.14
2021-03-09 10:02:00+00:00,426.84000000000003,303.32,123.52000000000001,27.87,6.9
2021-03-09 11:02:00+00:00,443.46,249.7,193.76,29.15,7.79
2021-03-09 12:02:00+00:00,425.3,209.99,215.31,29.96,8.62
2021-03-09 13:02:00+00:00,370.89,188.78,182.11,30.29,9.03
2021-03-09 14:02:00+00:00,290.5,178.99,111.51,30.17,9.1
2021-03-09 15:02:00+00:00,204.18,106.58,97.6,29.4,8.76
2021-03-09 16:02:00+00:00,95.29,43.34,51.95,27.99,7.45
2021-03-09 17:02:00+00:00,0.0,0.0,0.0,25.65,5.52
2021-03-09 18:02:00+00:00,0.0,0.0,0.0,23.79,4.9
2021-03-09 19:02:00+00:00,0.0,0.0,0.0,22.32,4.48
2021-03-09 20:02:00+00:00,0.0,0.0,0.0,21.28,4.34
2021-03-09 21:02:00+00:00,0.0,0.0,0.0,20.35,4.0
2021-03-09 22:02:00+00:00,0.0,0.0,0.0,19.46,3.79
2021-03-09 23:02:00+00:00,0.0,0.0,0.0,18.66,3.72
2021-03-10 00:02:00+00:00,0.0,0.0,0.0,17.91,3.59
2021-03-10 01:02:00+00:00,0.0,0.0,0.0,17.21,3.38
2021-03-10 02:02:00+00:00,0.0,0.0,0.0,16.54,3.17
2021-03-10 03:02:00+00:00,0.0,0.0,0.0,15.91,3.03
2021-03-10 04:02:00+00:00,0.0,0.0,0.0,15.29,2.83
2021-03-10 05:02:00+00:00,88.53999999999999,49.65,38.89,15.27,2.48
2021-03-10 06:02:00+00:00,189.67000000000002,118.15,71.52,18.09,3.24
2021-03-10 07:02:00+00:00,274.40999999999997,181.92,92.49,20.72,3.45
2021-03-10 08:02:00+00:00,342.76,237.96,104.8,22.94,4.34
2021-03-10 09:02:00+00:00,393.24,268.06,125.18,24.94,5.31
2021-03-10 10:02:00+00:00,417.5,294.37,123.13,26.53,6.14
2021-03-10 11:02:00+00:00,421.19,283.74,137.45,27.82,6.55
2021-03-10 12:02:00+00:00,400.03999999999996,254.16,145.88,28.84,6.83
2021-03-10 13:02:00+00:00,350.52,222.65,127.87,29.44,7.1
2021-03-10 14:02:00+00:00,282.41999999999996,171.42,111.0,29.58,7.17
2021-03-10 15:02:00+00:00,196.28,100.87,95.41,29.16,6.97
2021-03-10 16:02:00+00:00,91.52000000000001,45.17,46.35,28.2,6.21
2021-03-10 17:02:00+00:00,0.0,0.0,0.0,26.03,4.48
2021-03-10 18:02:00+00:00,0.0,0.0,0.0,24.26,4.0
2021-03-10 19:02:00+00:00,0.0,0.0,0.0,22.94,3.93
2021-03-10 20:02:00+00:00,0.0,0.0,0.0,21.83,3.52
2021-03-10 21:02:00+00:00,0.0,0.0,0.0,20.87,3.24
2021-03-10 22:02:00+00:00,0.0,0.0,0.0,20.02,3.1
2021-03-10 23:02:00+00:00,0.0,0.0,0.0,19.26,3.17
2021-03-11 00:02:00+00:00,0.0,0.0,0.0,18.61,3.52
2021-03-11 01:02:00+00:00,0.0,0.0,0.0,17.97,3.59
2021-03-11 02:02:00+00:00,0.0,0.0,0.0,17.31,3.31
2021-03-11 03:02:00+00:00,0.0,0.0,0.0,16.6,2.76
2021-03-11 04:02:00+00:00,0.0,0.0,0.0,15.8,2.34
2021-03-11 05:02:00+00:00,80.74000000000001,39.91,40.830000000000005,15.49,2.0
2021-03-11 06:02:00+00:00,183.19,113.08,70.11,19.06,2.76
2021-03-11 07:02:00+00:00,266.88,179.53,87.35,21.24,3.45
2021-03-11 08:02:00+00:00,335.57,231.37,104.2,23.21,2.9
2021-03-11 09:02:00+00:00,384.64,266.55,118.09,25.14,2.62
2021-03-11 10:02:00+00:00,408.25,293.36,114.88999999999999,26.83,3.03
2021-03-11 11:02:00+00:00,412.18,282.57,129.61,28.17,3.52
2021-03-11 12:02:00+00:00,394.1,243.57,150.53,29.07,3.93
2021-03-11 13:02:00+00:00,342.95,216.47,126.47999999999999,29.51,4.07
2021-03-11 14:02:00+00:00,273.17999999999995,172.17,101.00999999999999,29.47,3.93
2021-03-11 15:02:00+00:00,189.87,101.86,88.01,29.06,3.72
2021-03-11 16:02:00+00:00,86.45,41.47,44.980000000000004,28.21,3.24
2021-03-11 17:02:00+00:00,0.0,0.0,0.0,26.29,2.48
2021-03-11 18:02:00+00:00,0.0,0.0,0.0,24.59,2.48
2021-03-11 19:02:00+00:00,0.0,0.0,0.0,23.51,2.55
2021-03-11 20:02:00+00:00,0.0,0.0,0.0,22.12,2.55
2021-03-11 21:02:00+00:00,0.0,0.0,0.0,20.83,2.41
2021-03-11 22:02:00+00:00,0.0,0.0,0.0,19.61,2.28
2021-03-11 23:02:00+00:00,0.0,0.0,0.0,18.52,2.28
2021-03-12 00:02:00+00:00,0.0,0.0,0.0,17.59,2.21
2021-03-12 01:02:00+00:00,0.0,0.0,0.0,16.78,2.28
2021-03-12 02:02:00+00:00,0.0,0.0,0.0,16.24,2.48
2021-03-12 03:02:00+00:00,0.0,0.0,0.0,15.85,2.76
2021-03-12 04:02:00+00:00,0.0,0.0,0.0,15.7,2.97
2021-03-12 05:02:00+00:00,76.47999999999999,35.32,41.16,16.2,2.97
2021-03-12 06:02:00+00:00,178.85000000000002,104.59,74.26,20.2,4.0
2021-03-12 07:02:00+00:00,262.74,167.8,94.94,23.65,5.66
2021-03-12 08:02:00+00:00,330.46000000000004,221.9,108.56,26.74,6.21
2021-03-12 09:02:00+00:00,378.64,261.34,117.3,29.31,6.14
2021-03-12 10:02:00+00:00,403.42,282.35,121.07000000000001,31.16,5.79
2021-03-12 11:02:00+00:00,404.38,282.64,121.74000000000001,32.32,4.76
2021-03-12 12:02:00+00:00,394.3,220.41,173.89000000000001,33.06,4.07
2021-03-12 13:02:00+00:00,366.0,120.59,245.41,33.45,3.72
2021-03-12 14:02:00+00:00,278.82000000000005,123.37,155.45000000000002,33.53,3.45
2021-03-12 15:02:00+00:00,186.45999999999998,73.05,113.41,33.22,3.24
2021-03-12 16:02:00+00:00,85.37,50.23,35.14,32.52,2.55
2021-03-12 17:02:00+00:00,0.0,0.0,0.0,30.54,2.41
2021-03-12 18:02:00+00:00,0.0,0.0,0.0,27.72,3.17
2021-03-12 19:02:00+00:00,0.0,0.0,0.0,26.33,3.38
2021-03-12 20:02:00+00:00,0.0,0.0,0.0,25.12,3.86
2021-03-12 21:02:00+00:00,0.0,0.0,0.0,24.53,4.14
2021-03-12 22:02:00+00:00,0.0,0.0,0.0,23.89,4.21
2021-03-12 23:02:00+00:00,0.0,0.0,0.0,23.25,4.21
2021-03-13 00:02:00+00:00,0.0,0.0,0.0,22.27,4.34
2021-03-13 01:02:00+00:00,0.0,0.0,0.0,21.36,4.14
2021-03-13 02:02:00+00:00,0.0,0.0,0.0,20.55,3.45
2021-03-13 03:02:00+00:00,0.0,0.0,0.0,19.8,2.97
2021-03-13 04:02:00+00:00,0.0,0.0,0.0,19.1,2.83
2021-03-13 05:02:00+00:00,36.8,0.61,36.19,19.08,2.9
2021-03-13 06:02:00+00:00,150.7,11.63,139.07,22.04,3.52
2021-03-13 07:02:00+00:00,268.72,99.28,169.44,25.32,4.41
2021-03-13 08:02:00+00:00,319.37,204.75,114.62,27.81,4.69
2021-03-13 09:02:00+00:00,387.28999999999996,190.69,196.6,30.1,4.97
2021-03-13 10:02:00+00:00,443.78000000000003,130.24,313.54,31.44,5.38
2021-03-13 11:02:00+00:00,233.73999999999998,0.0,233.73999999999998,31.82,5.45
2021-03-13 12:02:00+00:00,416.83000000000004,111.99,304.84000000000003,32.18,5.52
2021-03-13 13:02:00+00:00,82.91,0.0,82.91,32.57,5.52
2021-03-13 14:02:00+00:00,174.43000000000004,0.74,173.69000000000003,32.42,5.59
2021-03-13 15:02:00+00:00,29.11,0.0,29.11,30.81,6.83
2021-03-13 16:02:00+00:00,63.01,12.4,50.61,28.04,5.72
2021-03-13 17:02:00+00:00,0.0,0.0,0.0,26.55,2.21
2021-03-13 18:02:00+00:00,0.0,0.0,0.0,25.55,1.03
2021-03-13 19:02:00+00:00,0.0,0.0,0.0,25.23,1.79
2021-03-13 20:02:00+00:00,0.0,0.0,0.0,24.21,1.59
2021-03-13 21:02:00+00:00,0.0,0.0,0.0,23.41,1.79
2021-03-13 22:02:00+00:00,0.0,0.0,0.0,22.81,2.21
2021-03-13 23:02:00+00:00,0.0,0.0,0.0,22.21,2.48
2021-03-14 00:02:00+00:00,0.0,0.0,0.0,21.58,2.48
2021-03-14 01:02:00+00:00,0.0,0.0,0.0,21.15,2.48
2021-03-14 02:02:00+00:00,0.0,0.0,0.0,20.68,2.41
2021-03-14 03:02:00+00:00,0.0,0.0,0.0,20.18,2.14
2021-03-14 04:02:00+00:00,0.0,0.0,0.0,19.79,1.66
2021-03-14 05:02:00+00:00,44.370000000000005,2.85,41.52,19.6,1.1
2021-03-14 06:02:00+00:00,149.95,12.0,137.95,22.06,1.52
2021-03-14 07:02:00+00:00,248.35999999999999,19.98,228.38,24.08,1.1
2021-03-14 08:02:00+00:00,315.40999999999997,186.01,129.4,26.23,1.86
2021-03-14 09:02:00+00:00,363.71000000000004,220.81,142.9,27.8,2.97
2021-03-14 10:02:00+00:00,425.74,153.26,272.48,29.06,3.72
2021-03-14 11:02:00+00:00,440.49,110.96,329.53000000000003,29.94,4.0
2021-03-14 12:02:00+00:00,249.91,0.34,249.57,29.35,3.86
2021-03-14 13:02:00+00:00,252.56,2.44,250.12,28.93,4.55
2021-03-14 14:02:00+00:00,218.96,6.53,212.43,26.0,5.31
2021-03-14 15:02:00+00:00,114.37,1.59,112.78,25.8,3.17
2021-03-14 16:02:00+00:00,12.35,0.0,12.35,25.68,1.38
2021-03-14 17:02:00+00:00,0.0,0.0,0.0,24.85,0.34
2021-03-14 18:02:00+00:00,0.0,0.0,0.0,23.88,1.66
2021-03-14 19:02:00+00:00,0.0,0.0,0.0,22.77,1.66
2021-03-14 20:02:00+00:00,0.0,0.0,0.0,22.33,1.66
2021-03-14 21:02:00+00:00,0.0,0.0,0.0,21.94,2.07
2021-03-14 22:02:00+00:00,0.0,0.0,0.0,21.55,2.41
2021-03-14 23:02:00+00:00,0.0,0.0,0.0,20.97,2.55
2021-03-15 00:02:00+00:00,0.0,0.0,0.0,20.9,1.86
2021-03-15 01:02:00+00:00,0.0,0.0,0.0,20.06,0.97
2021-03-15 02:02:00+00:00,0.0,0.0,0.0,20.4,0.34
2021-03-15 03:02:00+00:00,0.0,0.0,0.0,19.38,0.9
2021-03-15 04:02:00+00:00,0.0,0.0,0.0,19.2,1.79
2021-03-15 05:02:00+00:00,27.35,0.0,27.35,19.05,2.0
2021-03-15 06:02:00+00:00,24.7,0.0,24.7,19.95,2.83
2021-03-15 07:02:00+00:00,149.95,0.0,149.95,19.96,3.59
2021-03-15 08:02:00+00:00,340.40999999999997,107.61,232.79999999999998,22.52,4.83
